name,lat,lon
"Orlando",28.5406,-81.2747
"Wise (county)",33.2129,-97.4822
"Wise (county)",33.2129,-97.4822
"Lancaster",34.7229,-80.7626
"Lancaster",34.7229,-80.7626
"Lancaster",34.7229,-80.7626
"Easley",34.8359,-82.6049
"Easley",34.8359,-82.6049
"Gaylesville",34.2684,-85.5569
"Gaylesville",34.2684,-85.5569
"Gaylesville",34.2684,-85.5569
"Kansas City",39.078,-94.5291
"Byhalia",34.732,-89.6851
"Byhalia",34.732,-89.6851
"Fort Wayne",41.0693,-85.1029
"Fort Wayne",41.0693,-85.1029
"Fort Wayne",41.0693,-85.1029
"Saint Joseph",39.7607,-94.8293
"Saint Joseph",39.7607,-94.8293
"Hilliard",40.0246,-83.1517
"Willow Beach (White Hills)",35.7228,-114.487
"Willow Beach (White Hills)",35.7228,-114.487
"Pensacola",30.4527,-87.2207
"Pensacola",30.4527,-87.2207
"Augusta",33.445,-82.086
"Augusta",33.445,-82.086
"Indianapolis",39.8827,-86.1945
"Indianapolis",39.8827,-86.1945
"Birmingham (Hoover)",33.4038,-86.7886
"Birmingham (Hoover)",33.4038,-86.7886
"Little Rock",34.7288,-92.3816
"Madison",39.899,-82.8618
"New Orleans",30.0437,-89.9347
"New Orleans",30.0437,-89.9347
"Horn Lake",34.9507,-90.0547
"Cleveland (Parma)",41.3982,-81.7301
"Brown (county)",45.7582,-98.2543
"Brown (county)",45.7582,-98.2543
"Malin",42.0127,-121.409
"Boerne",29.7969,-98.7262
"Hobart",35.0271,-99.0903
"Shreveport",32.5077,-93.7592
"Shreveport",32.5077,-93.7592
"Detroit",42.4217,-82.9491
"Detroit",42.4217,-82.9491
"Sunman",39.2209,-85.066
"Joplin",37.0551,-94.442
"Joplin",37.0551,-94.442
"Auburndale",28.08,-81.7813
"Detroit",42.3494,-83.1378
"Detroit",42.3494,-83.1378
"Detroit",42.3494,-83.1378
"Bokoshe",35.1672,-94.6847
"Bokoshe",35.1672,-94.6847
"Louisville",38.2663,-85.8064
"Louisville",38.2663,-85.8064
"Greensburg",39.3461,-85.4918
"Greensburg",39.3461,-85.4918
"Greensburg",39.3461,-85.4918
"Togiak",59.2066,-160.502
"Togiak",59.2066,-160.502
"Huntsville",34.7629,-86.5925
"Huntsville",34.7629,-86.5925
"Roanoke",37.2897,-79.968
"Roanoke",37.2897,-79.968
"Cincinnati",39.1254,-84.5048
"Cincinnati",39.1254,-84.5048
"Memphis",35.2441,-89.9204
"Detroit",42.4337,-82.9555
"Detroit",42.4337,-82.9555
"Detroit",42.4337,-82.9555
"Memphis",35.1046,-89.9533
"Miller",37.2159,-93.8337
"Miller",37.2159,-93.8337
"Acworth",34.0776,-84.6386
"Corsicana",32.0228,-96.2642
"Corsicana",32.0228,-96.2642
"Louisville",38.2234,-85.8069
"Louisville",38.2234,-85.8069
"Saint Louis (Jennings)",38.711,-90.2586
"Saint Louis (Jennings)",38.711,-90.2586
"Plaquemine",30.2638,-91.2512
"Plaquemine",30.2638,-91.2512
"Houston",29.7108,-95.6429
"Wichita",37.7063,-97.3181
"Wichita",37.7063,-97.3181
"Grand Junction (Fruitvale)",39.0657,-108.485
"Grand Junction (Fruitvale)",39.0657,-108.485
"Katy",29.835,-95.7039
"Phoenix",33.6003,-112.133
"Phoenix",33.6003,-112.133
"Arnaudville",30.3456,-91.8532
"Arnaudville",30.3456,-91.8532
"Jacksonville",30.3525,-81.6648
"Jacksonville",30.3525,-81.6648
"Jacksonville",30.3525,-81.6648
"Jacksonville",30.3525,-81.6648
"Savannah",32.0836,-81.1184
"Savannah",32.0836,-81.1184
"Port Orange",29.1478,-81.0107
"Port Orange",29.1478,-81.0107
"Falkner",34.8581,-88.9735
"Saint Louis",38.5987,-90.229
"Saint Louis",38.5987,-90.229
"Charlo",47.4426,-114.054
"Charlo",47.4426,-114.054
"Pekin",40.5877,-89.6216
"Pekin",40.5877,-89.6216
"Chicago",41.8994,-87.6996
"Chicago",41.8994,-87.6996
"Spartanburg",34.9278,-81.9156
"Spartanburg",34.9278,-81.9156
"Elgin",42.9567,-91.6291
"Elgin",42.9567,-91.6291
"Dallas",32.7824,-96.6829
"Jackson",32.3889,-90.1626
"Clarksville",36.5868,-87.3443
"Noble County",41.3946,-85.6534
"Meherrin",37.0685,-78.3365
"Shungnak",66.7152,-156.996
"Shungnak",66.7152,-156.996
"Dalton",40.7431,-81.6949
"Dalton",40.7431,-81.6949
"Bessemer (Concord)",33.4743,-87.0391
"Jackson",35.6706,-88.8357
"Brierfield",33.0357,-86.9742
"Gaston",33.8755,-81.1075
"Chester",39.8437,-75.4039
"Fort Valley",32.5541,-83.8739
"Panama City",30.1829,-85.6918
"Panama City",30.1829,-85.6918
"Dudley",42.0497,-71.9158
"Bogue Chitto",31.3762,-90.5601
"Bogue Chitto",31.3762,-90.5601
"Flint",43.0095,-83.6609
"Flint",43.0095,-83.6609
"Philadelphia",40.045,-75.1237
"Quakertown",40.414,-75.3982
"Quakertown",40.414,-75.3982
"Myrtle Beach",33.7046,-78.9474
"Hobart",41.5221,-87.2591
"Hobart",41.5221,-87.2591
"Columbia",34.025,-81.0076
"Columbia",34.025,-81.0076
"Atlanta",33.7891,-84.4728
"Atlanta",33.7891,-84.4728
"Tarpon Springs",28.1299,-82.6845
"La Place (Laplace)",30.0882,-90.4893
"La Place (Laplace)",30.0882,-90.4893
"West Mifflin",40.3642,-79.8809
"West Mifflin",40.3642,-79.8809
"Scurry",32.5052,-96.356
"Jefferson",34.108,-83.5676
"Memphis",35.2244,-90.015
"Memphis",35.2244,-90.015
"Memphis",35.2244,-90.015
"Memphis",35.2244,-90.015
"Troy",39.0223,-80.7687
"Troy",39.0223,-80.7687
"Chowchilla",37.1194,-120.257
"Chowchilla",37.1194,-120.257
"Wickliffe",41.5988,-81.4846
"Wickliffe",41.5988,-81.4846
"Cincinnati",39.1636,-84.3893
"El Dorado",33.1684,-92.8504
"Crossville",35.9779,-85.0387
"Crossville",35.9779,-85.0387
"Mobile",30.7274,-88.1047
"Milwaukee",43.0991,-87.9604
"Milwaukee",43.0991,-87.9604
"Milwaukee",43.0991,-87.9604
"Milwaukee",43.0991,-87.9604
"Kansas City",38.9527,-94.572
"Rock Hill",34.9566,-81.0207
"Philadelphia",39.9815,-75.1671
"Killeen",31.0961,-97.7835
"Killeen",31.0961,-97.7835
"Houston",29.7043,-95.6396
"Jackson",33.2909,-83.9471
"Jackson",33.2909,-83.9471
"Norcross",33.9391,-84.1747
"Cabot",44.4046,-72.3093
"Lubbock",33.5304,-101.874
"Lubbock",33.5304,-101.874
"Benton",34.5561,-92.559
"Benton",34.5561,-92.559
"Benton",34.5561,-92.559
"Waycross",31.2787,-82.4323
"Waycross",31.2787,-82.4323
"Hardy",37.1459,-79.8009
"Hardy",37.1459,-79.8009
"Boston",42.2866,-71.0939
"Boston",42.2866,-71.0939
"Simpsonville",34.721,-82.2237
"West Palm Beach",26.7887,-80.0725
"West Palm Beach",26.7887,-80.0725
"Salem",36.0684,-90.2484
"Salem",36.0684,-90.2484
"Iliamna (Kokhanok)",59.6133,-155.276
"Iliamna (Kokhanok)",59.6133,-155.276
"Richfield",38.7611,-112.085
"Richfield",38.7611,-112.085
"Saint Louis (Hanley Hills)",38.6827,-90.3235
"Ambler",67.0861,-157.851
"Ambler",67.0861,-157.851
"Mableton",33.7912,-84.554
"Mableton",33.7912,-84.554
"Mableton",33.7912,-84.554
"Ochelata",36.6339,-95.9641
"Aurora",39.7415,-104.87
"Aurora",39.7415,-104.87
"Mount Olivet",38.5028,-84.0697
"Locust Grove",38.257,-77.84
"Lake Providence",32.7639,-91.1892
"Lake Providence",32.7639,-91.1892
"Houston",29.9218,-95.5037
"Buchanan",36.4848,-88.2172
"Lowmansville",37.9209,-82.732
"Lowmansville",37.9209,-82.732
"Natchitoches",31.7687,-93.092
"Henrico",37.5093,-77.3925
"Chicago (Englewood)",41.7723,-87.6519
"Cypress",30.0029,-95.7526
"West Helena",34.5454,-90.6544
"West Helena",34.5454,-90.6544
"West Helena",34.5454,-90.6544
"Tonopah",33.4284,-112.833
"Tonopah",33.4284,-112.833
"Spring",30.0501,-95.4767
"Alma",43.3731,-84.6516
"Alma",43.3731,-84.6516
"Saylorsburg",40.9696,-75.3767
"Saylorsburg",40.9696,-75.3767
"Fayetteville",35.026,-78.9132
"Fayetteville",35.026,-78.9132
"Charles Mix (county)",43.0557,-98.2923
"Philadelphia",39.9643,-75.1984
"Philadelphia",39.9643,-75.1984
"Abilene",32.4158,-99.8248
"Abilene",32.4158,-99.8248
"Spanish Fork (Lake Shore)",40.106,-111.651
"Talladega",33.4388,-86.1242
"Anchorage",61.1561,-149.808
"Syracuse",43.0365,-76.1756
"Syracuse",43.0365,-76.1756
"Clarksville",42.7798,-92.654
"Flint",43.0284,-83.6911
"Cedar Hill",36.6262,-86.9871
"High Point",35.955,-79.9901
"Fountain",30.5272,-85.4329
"Fountain",30.5272,-85.4329
"Franklin",42.0704,-84.065
"Houston",29.63,-95.2685
"Hamilton",39.4338,-84.5732
"Rochester",43.1594,-77.6308
"Rochester",43.1594,-77.6308
"Detroit",42.4189,-82.9535
"Detroit",42.4189,-82.9535
"Detroit",42.4189,-82.9535
"Elkhart",41.6667,-85.9556
"Jackson",32.3441,-90.2159
"Hendersonville",35.2431,-82.5533
"Marianna",30.797,-85.2006
"Marianna",30.797,-85.2006
"Trinidad",37.1842,-104.499
"Trinidad",37.1842,-104.499
"Birmingham (Irondale)",33.5708,-86.6297
"Birmingham (Irondale)",33.5708,-86.6297
"Conejos (county)",37.2749,-106.006
"Houston",29.9819,-95.4024
"Houston",29.9819,-95.4024
"Concepcion",27.405,-98.3776
"Concepcion",27.405,-98.3776
"Tornillo",31.454,-106.092
"Tornillo",31.454,-106.092
"Washington",38.8819,-76.9358
"Washington",38.8819,-76.9358
"Kansas City",39.0997,-94.5786
"Kansas City",39.0997,-94.5786
"Barry",39.7862,-90.9921
"Barry",39.7862,-90.9921
"Barry",39.7862,-90.9921
"Barry",39.7862,-90.9921
"Saint Marie",48.4023,-106.548
"Richmond",37.5439,-77.3697
"Cleveland",41.4577,-81.6465
"Cleveland",41.4577,-81.6465
"Whitney",31.9362,-97.2439
"Goodlettsville",36.3106,-86.7064
"Goodlettsville",36.3106,-86.7064
"Yonkers",40.9382,-73.8841
"South Hutchinson",38.0254,-97.9384
"Norfolk",36.8647,-76.2765
"Norfolk",36.8647,-76.2765
"Hartsville",39.2686,-85.6977
"Hartsville",39.2686,-85.6977
"Jacksonville",30.3184,-81.7019
"Jacksonville",30.3184,-81.7019
"Decatur",39.8896,-88.9381
"Decatur",39.8896,-88.9381
"Pittsburgh (Mount Washington)",40.4194,-80.0137
"Pittsburgh (Mount Washington)",40.4194,-80.0137
"Cordele",31.9274,-83.7855
"Denmark",33.3231,-81.1261
"Denmark",33.3231,-81.1261
"Texas City",29.3932,-94.9372
"Childress",34.4238,-100.21
"Childress",34.4238,-100.21
"Kansas City",39.0692,-94.5333
"Indianapolis",39.8325,-85.9849
"Indianapolis",39.8325,-85.9849
"Birmingham (Homewood)",33.4288,-86.8688
"Birmingham (Homewood)",33.4288,-86.8688
"Danville",36.5602,-79.4149
"Andrews",33.3989,-79.3238
"Barrow (Utqiagvik)",71.2914,-156.79
"Lumberton",34.6055,-79.0258
"Compton",33.8859,-118.26
"Compton",33.8859,-118.26
"Compton",33.8859,-118.26
"Jones (county)",32.927,-83.6714
"Las Vegas",36.056,-115.3
"Rome",43.2155,-75.4676
"Rome",43.2155,-75.4676
"Carthage",37.1698,-94.3043
"Horton",34.1801,-86.3543
"Detroit",42.4356,-83.2148
"Marrero",29.8776,-90.1254
"Marrero",29.8776,-90.1254
"Helena",34.5398,-90.6449
"Helena",34.5398,-90.6449
"Des Moines",41.5591,-93.6451
"Louisville",38.2243,-85.8128
"Richmond",37.547,-77.416
"Richmond",37.547,-77.416
"Benton",32.7607,-93.7699
"Benton",32.7607,-93.7699
"Peck",46.4709,-116.421
"Peck",46.4709,-116.421
"Saint Louis",38.5964,-90.2353
"Saint Louis",38.5964,-90.2353
"Saint Louis",38.5964,-90.2353
"Milwaukee",43.0579,-87.9314
"Cleveland",33.7248,-90.7192
"Helena",46.6977,-112.049
"Helena",46.6977,-112.049
"Racine",42.709,-87.7918
"Racine",42.709,-87.7918
"Dallas",33.9309,-84.9836
"Dallas",33.9309,-84.9836
"Dallas",33.9309,-84.9836
"Aquasco",38.5806,-76.7238
"Aquasco",38.5806,-76.7238
"Dingmans Ferry",41.2131,-74.9507
"Dingmans Ferry",41.2131,-74.9507
"Dallas",33.9483,-84.8062
"Lake Charles",30.2786,-93.0727
"Columbus",39.9219,-82.8643
"Columbus",39.9219,-82.8643
"Athens",34.8028,-86.8823
"Athens",34.8028,-86.8823
"Lake Worth",26.6298,-80.0509
"Lake Worth",26.6298,-80.0509
"Louisville",33.1643,-89.1432
"Louisville",33.1643,-89.1432
"Longview",32.5277,-94.719
"Longview",32.5277,-94.719
"Gulfport",30.4019,-89.1054
"Gulfport",30.4019,-89.1054
"Corpus Christi",27.7573,-97.3964
"Martinsville",31.6417,-94.4133
"Cleveland (Plum Grove)",30.2559,-95.0674
"Montgomery",32.4082,-86.2839
"Shreveport",32.4879,-93.7333
"Broken Arrow",36.1012,-95.7478
"Nashville",36.149,-86.7585
"Nashville",36.149,-86.7585
"Nashville",36.149,-86.7585
"Johnson Corner",32.0652,-82.3012
"Johnson Corner",32.0652,-82.3012
"Apison",35.0132,-84.9933
"Apison",35.0132,-84.9933
"Detroit",42.4217,-82.9491
"Detroit",42.4217,-82.9491
"Belgrade",45.7941,-111.183
"Houston",29.8882,-95.4218
"Saint Louis",38.695,-90.2431
"Saint Louis",38.695,-90.2431
"Park (county)",39.4622,-105.471
"Starr",34.3988,-82.7015
"Steamboat Springs",40.4822,-106.828
"Locust Grove",38.259,-77.8245
"Hampton",37.0281,-76.3204
"Hampton",37.0281,-76.3204
"Fort Worth",32.7612,-97.2904
"Payson",34.2379,-111.325
"Payson",34.2379,-111.325
"Arboles",37.0267,-107.484
"Arboles",37.0267,-107.484
"Arboles",37.0267,-107.484
"Milwaukee",43.1378,-88.0595
"Milwaukee",43.1378,-88.0595
"Comanche",34.3594,-97.9667
"Comanche",34.3594,-97.9667
"Coward",33.963,-79.7336
"Coward",33.963,-79.7336
"Coward",33.963,-79.7336
"Bowman",33.3486,-80.6552
"Louisville",38.2255,-85.7756
"Durham",36.0091,-78.8997
"Durham",36.0091,-78.8997
"Detroit",42.4099,-83.1533
"Madison",36.2658,-86.6808
"Madison",36.2658,-86.6808
"Houston",29.8854,-95.6331
"Marion (county)",32.7998,-94.5588
"Tampa",28.0034,-82.4487
"East Chicago",41.6493,-87.4452
"East Chicago",41.6493,-87.4452
"Philadelphia",39.9955,-75.1272
"Philadelphia",39.9955,-75.1272
"Crown Point",41.4013,-87.3953
"Indianapolis",39.8463,-86.2179
"Bono",36.0547,-90.7878
"Bono",36.0547,-90.7878
"Newark",40.7266,-74.2146
"Newark",40.7266,-74.2146
"Hendersonville",36.3257,-86.6305
"Hendersonville",36.3257,-86.6305
"Indianapolis",39.7729,-86.1062
"Memphis",35.0525,-89.8862
"Memphis",35.0525,-89.8862
"Chicago",41.7602,-87.6106
"Chicago",41.7602,-87.6106
"Danville",35.0794,-93.3944
"Adelanto",34.5773,-117.418
"Adelanto",34.5773,-117.418
"Clarksville",36.6297,-87.3049
"Atlanta",33.7259,-84.3842
"Atlanta",33.7259,-84.3842
"Monticello",31.7097,-90.1531
"Memphis",35.0938,-89.8646
"Katy",29.8115,-95.7414
"Perris",33.7941,-117.227
"Perris",33.7941,-117.227
"Saint Louis",38.618,-90.2056
"Saint Louis",38.618,-90.2056
"Warrenville",33.5175,-81.8261
"Warrenville",33.5175,-81.8261
"Warrenville",33.5175,-81.8261
"Hayden",47.7517,-116.794
"Hayden",47.7517,-116.794
"Haltom City",32.8135,-97.2719
"Baltimore",39.2905,-76.6893
"Benton Harbor",42.089,-86.4349
"Anchorage",61.2177,-149.774
"El Dorado",33.2124,-92.6604
"El Dorado",33.2124,-92.6604
"Loganville",43.4403,-90.0367
"Loganville",43.4403,-90.0367
"Meridian",32.3876,-88.6883
"Meridian",32.3876,-88.6883
"Mobile",30.5933,-88.2311
"Mobile",30.5933,-88.2311
"Montgomery",32.3161,-86.2923
"Montgomery",32.3161,-86.2923
"Montgomery",32.3161,-86.2923
"Louisville",38.1904,-85.8692
"Louisville",38.1904,-85.8692
"Louisville",38.1904,-85.8692
"Winder",33.9532,-83.784
"Scarborough",43.5775,-70.3783
"Cleveland",41.4577,-81.7101
"Carlsbad",32.4307,-104.247
"Redfield",34.4566,-92.183
"Redfield",34.4566,-92.183
"Elizabeth City",36.2811,-76.214
"Elizabeth City",36.2811,-76.214
